0,1,2,3,4,5,6,7,8
C,-17.81,13.33,-5.970097128635764,-6.841908428029645,-10.887400261768711,0,0,0
C#C,54.56,69.1,54.4920793790146,51.00261306832311,48.92315422941175,55.91999520583332,55.27999999999997,0
C#CC#C,110.0143403,126.19,99.2919019498232,96.90032717870199,101.01363636363637,101.6057142857143,0,0
C#CCC,39.62,79.67,36.94394319710072,34.95615337384045,35.78541370541667,37.54663343023809,41.76252650772727,36.3925
C/C=C/C,-2.7,49.73,-0.5157201900586535,-2.348876782744219,-1.9975182274426269,1.798398470799997,-4.31006904444445,14.38000000000001
C/C=C\C,-1.75,50.45,0.19780473662756978,-1.635971898425446,-1.292600194655735,2.5183984708000047,-3.5900690444444407,15.100000000000016
C1=C=C1,118.5755258,165.47,145.4940923182558,143.63236690715496,137.44687387748093,147.16000000000003,0,0
C1=CC1CC2C=C2,50.79,131.73,66.49400897827907,66.07649884282974,63.056442063999995,58.74999999999999,0,0
C1=CC=CC=C1,19.86,71.67,16.94649778360709,15.660541388800004,16.433031598157896,18.036797316666664,18.815,0
C1=[C]C1,125.13,167.92,145.96948948345442,154.0701274720797,153.19907312264866,140.7075382415,144.29117782,148.45999999999998
C1C=C1,67.83,103.24,74.8500891079867,72.38671927610302,65.55806834302128,68.01080406438597,68.97761419166665,66.67800000000001
C1C=CC=C1,31.73,83.34,36.19023626939728,34.56735848255619,30.322131321645568,41.54045556391305,44.00602772500001,55.06
C1CC1,12.82,57.97,21.788448508535325,18.946528166609756,15.397578662211982,16.191224044385965,19.279619922682926,22.03470588235294
C1CC=C1,38.18,88.6,46.24904058163049,44.31583179066172,38.87660657917241,43.813230769230756,44.688333333333325,44.574999999999996
C1CC=CC1,8.09,60.73,5.045109067732679,3.6139137673308253,0.9734348016318004,4.28388888888889,3.1990322580645154,0.3492857142857156
C1CCC1,6.6,53.6,3.2014117747507354,1.353616790520567,-2.7785739005928822,-1.960517241379309,-0.09622222222222006,1.5104761904761934
C1CCCC1,-18.54,40.49,-24.281791847339054,-25.140932629052624,-27.465536257268717,-24.483725490196072,-23.91886363636363,-22.36714285714285
C1CCCCC1,-29.43,44.89,-34.30979259270576,-34.66779032162644,-33.46316629617449,-28.37514285714286,-28.49548387096775,-26.06266666666667
C1[C]=CC=C1,80.56,116.22,72.49884271481152,80.29631758146667,79.0979074470238,67.40534784846155,62.136472275,57.230000000000004
C=C,12.54,41.59,18.664344727313512,15.539604611271525,12.29452521004425,12.415064906551724,8.993071097500003,0
C=C=C,45.38,73.72,45.17474419229944,42.60105867004243,39.76827069927083,43.12966568333332,45.424430199999996,0
C=CC=C,26.43,72.31,29.79482244028381,27.83771799969079,27.716076515603866,30.185666666666666,38.724999999999994,0
C=CCCC=C,20.03,88.33,18.354639802550203,17.531800628518134,19.962418828910884,20.619,22.370000000000005,0
CC,-20.05,19.11,-11.990662705861622,-14.149347764679645,-18.341146681417005,-22.07186334207548,-21.375285358484852,0
CC#C,44.39,71.36,42.784641995058756,40.189579882163635,39.578116415000004,38.2975816408,41.95499999999999,45.53999999999998
CC#CC,34.89,73.86,31.094878088586533,29.10140383766234,29.76969941970238,20.864745198695665,33.74000000000002,33.74000000000002
CC#[C],125.87,153.48,130.99606482592017,138.57778778403812,141.93382618812902,138.76784466413793,126.80499999999998,127.01999999999998
CC(C)=C,-4.1,51.75,1.600561334868036,-0.22337549739717166,0.24674406763934417,-6.926910047878783,-17.77125239999999,0
CC(C)C,-32.21,35.3,-23.121939496293912,-24.413935635573647,-23.90728547756098,-25.53541182557693,-27.34823564344828,-3.8822084150000027
CC(C)CC(C)(C)C,-53.47,73.19,-40.23832572263346,-40.23832572263346,-36.8506219939394,0,0,0
CC1=CC=CC=C1,12.01,77.56,8.959683396883724,8.437290209736213,15.43696840184211,13.83320268333334,13.05500000000001,0
CC1CC1,5.81,64.8,14.738960161847507,12.923488255816194,9.985339142885376,10.124361629056605,11.632224623478262,25.152791585000003
CC=C,4.78,45.71,9.415276770526045,6.526991581243904,6.3361792012828,8.252427070769231,6.19775794814815,-12.185000000000013
CCC,-25.1,26.44,-18.166988039316813,-20.903518376910377,-22.295022388806455,-23.910406474567903,-23.8948076923077,-26.656111111111116
CCC(C)C,-36.63,39.87,-33.197054189011304,-33.655578924635826,-33.02921553537255,-34.79736042074999,-37.71018403458333,0
CCC=C,-0.02,53.58,3.3672182263636357,1.5372157622429292,1.9292030840327847,2.9327291642647024,2.793982632083333,-3.159999999999994
CCCC,-30.1,33.98,-24.66077103751255,-25.970579046426362,-25.551462306829276,-27.84988372093024,-27.944210526315796,-30.353181818181824
CCCCC,-34.98,41.54,-31.525359273757065,-31.983807271092523,-31.356862594196084,-31.91977415695653,-31.24893109288462,-33.54708333333334
CCCCCC,-39.9,49.09,-37.58564096606382,-37.65616661797022,-36.81943304528089,-35.378780487804875,-35.81285714285715,-37.58833333333334
CCCCCCCC,-49.78,60.59,-58.28764956604982,-58.28764956604982,-57.84244017575758,-49.388999999999996,-49.22999999999999,-49.28666666666666
C[CH]C,21.2,46.7,7.460903492982565,14.591157237849867,17.00479526496479,16.48926820945455,12.144992565555562,-7.12779158499999
C[C]=C,60.36,78.07,46.84405640467408,53.358341223335934,55.923520019321415,44.54301316692307,48.2974591,0
[CH2],93.58,85.81,74.17813336873633,72.26728408444198,77.41124142883928,78.02064231545455,82.37038957249999,0
[CH2]C,28.65,44.75,18.32841074561456,25.418265168681735,25.540900073676468,26.596375983999998,25.25855929674418,25.8575
[CH2]C#C,84.0,92.89,69.74824469488982,76.69004081696707,77.23750360748386,77.04376572184209,84.1662014025,87.22749999999999
[CH2]C=C,40.11,62.48,31.352837538749338,38.04502872333593,40.83280573360714,45.669434382363626,39.85033975615384,43.24999999999999
[CH2]CC,24.09,52.5,13.386892669170175,20.641972807822057,23.142929067781687,23.646302418219175,22.18449797146341,23.330555555555556
[CH2]CCC,18.7,60.01,6.2712637286103705,14.967158475385476,17.860610380487806,19.665184643725492,18.87467929787879,20.755000000000003
[CH3],34.98,44.99,29.427038509033434,39.37936527684783,38.30606662654823,38.593195204181825,38.5682630259375,0
[CH],142.48,148.32,142.1316668434325,150.70052899801493,159.87630545503995,173.7201898924138,184.04860594181815,190.15058317
[CH]1C=C1,116.26,128.6,105.57947757160214,112.63920892788562,108.28285690643243,111.65726651153847,111.88222222222221,0
[CH]1CC1,69.36,92.33,61.21555613970324,67.93065372333594,65.84420831835,67.76354912214286,67.7807208415,50.017208415
[CH]=C,70.96,78.2,60.09640618127078,66.2926904178623,68.18523873152417,69.22289218984616,77.97574433428574,87.92500000000001
[CH]=C=[CH],130.5879541,119.56,96.66552034965116,94.06034753892058,96.62370766622642,109.96662138699999,102.85652004999999,0
[CH]=CC,64.34,66.0,34.43383382915739,40.33537247333594,42.13387716217857,44.21918469265624,52.94477192857142,47.374999999999986
[CH]C,84.71558317,81.9,58.10996792770997,54.5834224985563,56.95840932462585,57.804636120000005,54.65698337692307,37.04500000000001
[C],171.34,171.21,168.7270116632457,166.76201418284145,163.2735312197727,169.68747268,182.93200768500003,0
[C]#C,135.75,150.21,140.57774943628283,147.29084603472057,148.83888746701987,150.45798757,134.81500000000003,134.60000000000002
[C]=C,98.51816444,125.39,111.18713967113139,107.88104421297204,116.46600884439394,108.67451539833333,101.08482944,0
[C]=C=C,132.7891969,156.61,135.47146547988373,133.313584308697,144.52284905867924,136.28725833333337,138.47493732222225,0
[C]=C=[CH],172.6338432,179.33,162.4382548821149,169.29362058361752,179.27407258909093,181.30723297785713,192.15175587666667,0
[C]=C=[C],196.8164436,217.83,204.77156815456252,203.02976059079018,209.98913776166665,197.77905733428568,196.31048706,0
[C]=[C],198.0592734,218.9935,212.36034964704365,209.01643142997378,213.91841427600002,199.92846586571432,196.27990536000001,0
[C]C,120.6692161,135.04,117.12375653574797,123.61797194828664,129.7822893398113,127.16981056904763,109.077208415,0
[HH],-0.01,-0.12,-8.964868428968554,-8.374750798156997,0,0,0,0
[H],52.1,52.1,47.393198666041016,59.03987659796321,0,0,0,0
