0,1,2,3,4,5,6,7,8
C,-17.81,-17.55,-17.77575723909476,-17.89727634205181,-17.81734726169399,0,0,0
C#C,54.56,56.13,54.87445392574324,54.955062920394575,55.01663172059524,54.6167667675,0,0
C#CC#C,110.0143403,112.5443,109.78854070175336,110.19987811961309,109.92978809523811,109.8623,0,0
C#CCC,39.62,42.22,39.877273053260055,39.74350237864261,39.739302135072464,40.03406753749999,39.51049999999999,0
C/C=C/C,-2.7,-0.42,-2.693283673399659,-2.7148280316817717,-2.7399252049193543,-2.5233466829999998,-2.599666666666665,0
C/C=C\C,-1.75,0.75,-1.4890544089827364,-1.525192682880749,-1.393868122592593,-1.4242228533333308,-1.3211111111111098,0
C1=C=C1,118.5755258,120.4165,118.16240364673371,118.61880046572186,118.23805445448511,118.19649999999999,0,0
C1=CC1CC2C=C2,50.79,60.35,55.740841117739194,56.10596714753702,55.557773578771936,56.02000000000001,56.09000000000001,0
C1=CC=CC=C1,19.86,22.1,19.1666894329408,18.314735845742952,20.252916666666668,20.109999999999992,0,0
C1=[C]C1,125.13,126.83,124.74070788475397,125.00001275294052,124.65712121212123,124.1491714,0,0
C1C=C1,67.83,69.63,67.41975440890849,67.81570889617585,67.48035869870341,67.30850519799999,67.49474358974359,66.96124999999999
C1C=CC=C1,31.73,35.02,31.678829604245088,31.951518000429992,31.536739817200008,31.44705555555556,0,0
C1CC1,12.82,14.63,12.700576416801674,12.938708827151787,12.723984917975883,12.861672423809528,12.650583333333334,12.849166666666669
C1CC=C1,38.18,41.04,38.391928583729396,38.61973871599154,38.37151720969541,38.386916666666664,38.53296428571428,38.65141666666667
C1CC=CC1,8.09,11.22,8.061094069048332,8.117942343751698,7.864428702046172,8.003714285714292,7.839800000000002,8.002777777777782
C1CCC1,6.6,9.75,7.402479566666251,7.523630303796797,7.404270128277153,7.356218390804596,7.477962962962964,7.170151515151517
C1CCCC1,-18.54,-15.44,-18.525876503285854,-18.37109728591291,-18.4948362995117,-18.446405797101445,-18.5998369047619,-18.86784615384615
C1CCCCC1,-29.43,-26.28,-29.954193331243584,-29.637195516487214,-30.176909961732022,-30.0352274875,-30.297500000000007,-30.161212121212124
C1[C]=CC=C1,80.56,85.33,82.13598366528217,82.12664568323588,81.4994617560185,81.850086586,0,0
C=C,12.54,13.55,12.455058393902556,12.506391643656007,12.53363900513889,12.305554207499998,14.020879999999938,0
C=C=C,45.38,46.84,45.06808788180524,44.9996817801706,45.076889283388894,41.182825680000036,0,0
C=CC=C,26.43,28.97,26.543017407811192,26.558439337891404,26.64139090613333,26.09242424242424,25.64531107999997,0
C=CCCC=C,20.03,23.96,20.27533730699727,20.45002502362858,20.378672876445997,21.94880952380953,20.160000000000007,0
CC,-20.05,-19.28,-20.252151921584215,-20.318729706105263,-20.083048841856105,-20.08690000000001,-20.186653182380958,0
CC#C,44.39,46.09,44.26408096276302,44.2580325184768,44.07084157638889,44.31886577857143,43.7125,0
CC#CC,34.89,37.27,34.82264795823901,34.88455772385556,34.88127069666667,33.98973845666667,0,0
CC#[C],125.87,128.44,126.61823087184625,126.65387884759562,126.63517571176472,0,0,126.50000000000001
CC(C)=C,-4.1,-1.83,-3.9349914889345574,-4.087101144636816,-4.151432798181818,-3.8619437460000023,0,0
CC(C)C,-32.21,-30.17,-32.04061733600289,-32.40541650713525,-32.260397209459626,-31.997142857142858,-32.06125000000001,0
CC(C)CC(C)(C)C,-53.47,-49.63,-53.81155056382136,-54.4612743217954,-54.14693211611651,0,0,0
CC1=CC=CC=C1,12.01,14.4,10.393987248042576,10.14040609580994,11.577499999999999,12.029999999999996,0,0
CC1CC1,5.81,8.08,5.72296356799669,5.846903531278945,5.574312979805556,5.683969024285718,5.677499999999997,5.090000000000002
CC=C,4.78,6.45,4.775140351843331,4.769745115024508,4.903565358445945,4.872011178333332,4.507500000000002,0
CCC,-25.1,-23.68,-25.2481846104048,-25.3609390073747,-25.186646311846722,-25.25869758030303,-25.106657407407408,-25.55869047619047
CCC(C)C,-36.63,-34.08,-36.68771052840891,-36.82544385737924,-36.679478011286236,-42.010000000000005,-36.7047619047619,0
CCC=C,-0.02,2.38,0.1418056952323791,0.26891593734341285,0.11716247129629664,0.3236666666666671,0.02687500000000098,0
CCCC,-30.1,-27.91,-30.04349019963461,-30.15532928845101,-30.003216244304998,-29.941604938271603,-30.181666666666672,-29.990507936507935
CCCCC,-34.98,-32.14,-34.866156719173546,-34.90052914587182,-34.75578315080574,-34.98798033126293,-35.00929166666666,-34.91528787878788
CCCCCC,-39.9,-36.38,-39.63756536911538,-39.76277779406302,-39.67714420368001,-39.80949820694445,-39.92679824561403,-39.55425925925926
CCCCCCCC,-49.78,-45.5,-50.07902874612001,-50.18753619768416,-49.80864546410256,-50.18182923492063,-50.264041666666664,-50.263888888888886
C[CH]C,21.2,22.61,21.054846642457797,20.72227603095536,20.815519457076412,21.2425,20.715,21.992216829999997
