0,1,2,3,4,5,6,7,8
[CH]C,84.71558317,81.9,55.19228565,54.08466291,56.79684442,56.59672116,54.65698338,37.045
[C],171.34,171.21,167.7719929,166.3227128,160.0355579,169.6874727,182.9320077,0
[C]#C,135.75,150.21,144.3428414,147.2044758,149.9356906,152.6882103,134.815,134.6
[C]=C,98.51816444,125.39,109.4262527,107.843363,118.0945382,108.6745154,101.0848294,0
[C]=C=C,132.7891969,156.61,132.9332184,132.5610508,145.9689907,136.2872583,138.4749373,0
[C]=C=[CH],172.6338432,179.33,163.0195532,169.2459895,178.4993975,184.3386204,192.1517559,0
[C]=C=[C],196.8164436,217.83,209.2007521,202.5606095,208.1714963,194.5582597,196.3104871,0
[C]=[C],198.0592734,218.9935,206.5367971,208.8788117,212.0963022,199.9284659,196.2799054,0
[C]C,120.6692161,135.04,124.1325597,123.7075942,130.2635937,125.4745219,109.0772084,0
[HH],-0.01,-0.12,-12.94586217,-9.003343042,0,0,0,0
[H],52.1,52.1,48.6464421,59.18980886,0,0,0,0
