0,1,2,3,4,5,6,7,8
C1CCC=CC1,-1.03,1.74,-2.1836044707692315,-1.8931735350345504,-2.10859760735294,-2.1007547169811307,-2.096060606060604,-2.0283333333333315
CC(=C)C#C,61.9,63.34,60.371822822213126,60.389974880498194,60.23412632439561,60.295216306363635,0,0
CC(C)(C)C1=CC=CC=C1,0.93,3.44,-0.6010909090909095,-3.7080951389108923,-0.7857888888888885,-0.12219999999999187,-0.12219999999999187,0
CCC1=CC=CC=C1,7.12,9.42,6.479551421764706,3.737662437076023,6.302634557833334,6.576164705882353,6.506466666666667,0
CC(C)(C)C,-40.32,-38.38,-40.95361375594594,-41.31992447966667,-41.17678485174546,-40.93153456428571,-40.924641949999994,0
CC=CC=C,18.21,21.18,18.20058910972028,18.1381511911362,18.236599404752475,18.215079519142858,18.051428571428573,17.660000000000004
C1C=CCC=C1,25.02,28.87,24.895186366734695,25.326378000964127,24.684829936341462,24.72964599354838,24.601999999999997,24.690000000000005
CC(=C=C)C,30.85,32.86,29.896840703862072,29.8181511911362,29.916599404752475,30.33323239857143,29.722400886666676,30.523932459999994
[CH2](C)CC,16.73,19.48,17.259417096,17.206845994224718,17.27814877284507,17.255258335232565,17.205172413793104,17.320833333333336
CC(C)(C)[CH2],8.91,12.28,9.559342023801651,9.275160073908946,9.398269500963856,9.808126009999997,9.980912257499996,9.700000000000005
[CH2]C1=CC=CC=C1,49.47,52.77,50.097387914358976,47.39868859306533,50.21008567,50.404833333333336,50.339800000000004,0
CC(=C(C)C)C,16.8,20.77,17.4090760059,17.168013817852216,17.329941358226602,17.569999999999997,0,0
C(C)=CCC,-9.92,-7.74,-10.680996038680556,-10.751941876332378,-10.588897529581994,-10.56722955773333,-10.715581395348835,-10.833333333333329
CC1CCCCC1,-36.9972,-34.22,-38.159490429285704,-38.290778576551226,-38.29867739944,-38.30777757038461,-38.260763551875,-38.11666666666667
C[C](C)CC,6.7,10.3,7.474236471626018,7.295160073908949,7.418269500963857,7.828126009999997,8.000912257499998,0
C(C)C#C,32.6,35.75,33.37401011191257,33.32364884920751,33.272960521675394,33.53780819928571,33.56657429875,33.69
CC=C=C,38.81,40.53,38.1414128839779,38.1036488492075,38.19815289320346,38.439405890555555,38.466786492000004,0
CC(C)C1=CC=CC=C1,0.93,3.35,-0.19941098952381026,-3.1055589444761913,-0.2856795696969693,-0.07575999999999779,0.037800000000001166,0
CC(C)(C)C#C,25.57,28.15,24.69282572915094,24.51682646496545,24.574677098837206,24.635560033333334,25.160000000000004,0
C[C](C)C,12.31,14.36,12.276959053354839,11.934776063163369,12.10958337937729,12.407943137619048,12.553591282499998,0
CC(C)(C)C=C,-14.29,-11.95,-15.375775571089108,-15.551986182147783,-15.390058641773399,-14.972946846666666,-14.90999999999999,0
C[CH]CC,16.491,18.26,16.09563577603774,15.834776063163371,16.00958337937729,16.057034116885244,16.064941662368415,16.36407227666666
C=CCC=C,25.41,27.8,24.644614349795923,24.7581511911362,24.856599404752476,24.641243273170733,24.5778319,24.570000000000004
C=CC1=CC=CC=C1,35.32,38.12,35.38611964478261,32.29481934745902,34.91462447885715,35.0771,34.9778,0
C=CC#C,70.79,71.48,69.04172913861844,69.09224589761801,68.95013425432433,69.01412357352943,0,0
CC(C)C(C)C,-42.49,-40.152,-43.05528794301204,-43.58106320932415,-43.40072313772512,-43.28524744846153,-43.034443366000005,0
C1=CC=[C]C=C1,81.24,84.41,82.37314795307694,80.00588405954127,82.51407029725489,82.54353042190476,82.61616987142857,82.9878
C1CC=CC=C1,25.41,28.73,24.757921892083328,25.186378000964122,24.544829936341465,24.589645993548384,24.74935445882353,24.816999999999997
CC(C)C=C,-6.55,-4.64,-7.415234344755244,-7.651941876332378,-7.488897529581994,-7.467229557733334,-7.256221682999998,0
C1=CC#CC=C1,105.95,112.23,110.36760297444445,108.54073211931117,0,0,0,0
CC(=C)C1=CC=CC=C1,28.27,30.76,27.139081010625,23.888997761241836,26.87260952380953,26.8578,0,0
CC(C)(C)C(C)(C)C,-53.99,-51.77,-55.63347144942857,-56.17493087928572,-56.04566370105263,-55.84,0,0
CC1=CC=CC=C1,11.9978,14.27,11.442939106341461,8.874210067139362,11.430791646388887,11.345119349999997,11.530000000000001,0
