0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
C,-17.81,13.33,-9.00833625690141,-12.254999999999995,-9.694990258396226,-15.939285714285717,-8.764028198648651,-6.192515707142862,-9.997978055135137,-8.779999999999996,-5.694470677545454,-9.419999999999995,-7.355362341681418,-6.192515707142862,-10.439481128909094,-18.18714285714286
C#C,54.56,69.1,49.827529655036486,54.56090909090908,54.32371470359711,54.51003983083333,50.567716030724625,36.49503215454544,50.61526482277372,54.18166666666665,49.818529130147056,50.44983832999999,50.633335385285704,34.32594124545454,49.255838289779405,46.709166666666654
C#CC#C,110.0143403,126.19,97.79951979757143,109.04333333333334,108.49364130346666,107.59999999999998,96.42685517085715,100.13333333333333,97.52420752121623,112.21333333333331,96.44731312780823,100.53000000000002,94.29326227722223,100.13333333333333,93.8664088572857,109.46333333333332
C#CCC,39.62,79.67,37.45897647503355,40.23362268666667,37.44714580897261,41.794628270588234,34.94829764774835,38.487534726666674,35.472961185519495,41.390588235294125,35.14202160696774,40.21502390250001,37.029070774496645,40.848125,36.23861782546667,40.44562500000001
C/C=C/C,-2.7,49.73,-0.25158540520833866,-2.547586206896558,1.8511279750684888,-0.1557798414285785,-4.97519731854167,-3.2053571428571455,-4.203350148936176,-7.403666666666671,-1.4931115359602685,-1.3016969742857203,-1.2170105229370696,0.2779585733333273,-1.1767122096503557,1.115714285714278
C/C=C\C,-1.75,50.45,0.2761229281250022,-1.9862068965517217,2.5128403038356186,0.5149344442857151,-4.70408389538461,-1.8464285714285664,-3.6360059943262386,-8.892857142857137,-0.8809020463576127,-0.5734826885714277,-0.6432342991608375,0.8676252400000014,-0.5389040257638876,1.7814285714285722
C1=C=C1,118.5755258,165.47,140.12268051879312,135.52153846153846,137.79155366974575,132.81214285714287,138.1043052529661,140.39583333333331,140.34249093396554,142.32571428571427,142.64669582416005,135.4942857142857,143.45031481537188,141.08714285714288,142.37179817563026,140.32571428571433
C1=CC1CC2C=C2,50.79,131.73,61.917646268249996,57.31,69.80535078461538,68.07,60.39198705282051,57.406666666666666,60.83322400076922,68.75,63.60228919,68.28333333333333,67.85242255749999,59.76666666666665,68.18045888499998,56.04
C1=CC=CC=C1,19.86,71.67,16.951963000185188,15.527500000000007,16.425759743818187,13.967500000000005,16.592347887222225,16.632500000000007,15.645837372407412,19.190000000000005,14.973626434814818,13.0188001825,16.001592629814816,16.380000000000003,16.177438179814818,16.622500000000006
C1=[C]C1,125.13,167.92,151.9967895027272,148.10648071176468,151.5822332781818,148.54925429999997,152.87347188336446,153.91595545882353,156.6803351490566,157.35315789473685,146.6308411161468,149.945,151.4995895366355,157.35216539375,150.2487642071698,149.72666666666663
C1C=C1,67.83,103.24,68.86710317535947,64.31656440136364,68.02380906331169,64.53610985590909,65.85088802104575,56.15890514347826,68.76530894838709,69.6802402521739,72.46097922575,63.056747857826075,67.48968115194805,56.15890514347827,69.92077405346406,70.98251607727273
C1C=CC=C1,31.73,83.34,33.665588866600004,26.09487698666667,33.15421999352942,27.568806880000007,31.676637232941186,34.404739479374996,30.613905583106796,24.507006450000006,34.120076099500004,25.980774942666674,34.38433561207922,34.404739479375,30.67107036692308,34.633489479375
C1CC1,12.82,57.97,19.061881390463576,20.332760036499998,23.17941437777778,21.3687600365,17.877158136754968,22.783901439545456,17.840010780536915,19.822000000000006,19.130271284322582,18.80812359090909,20.888988882913907,20.876748608095237,22.067198722922075,21.596760036499994
C1CC=C1,38.18,88.6,44.69748788708608,43.43374283107143,45.37514263233333,45.861558645862054,38.86622937361842,34.36357142857143,43.413689367105256,47.51074074074074,44.11813842716129,42.44057715444443,44.64816763181208,44.863896323333314,45.567540565098035,47.14389632333332
C1CC=CC1,8.09,60.73,4.473429389365079,6.99644103,2.8346396550806467,-0.9797818513636344,0.9059626053278692,-0.8942857142857147,2.8485087593495924,2.8854166666666656,2.5550069561417286,0.9680221960869578,2.0990939786065574,-0.620690942272721,1.6941570726016277,-1.6043273059090852
C1CCC1,6.6,53.6,0.7440334873426588,-2.069383363749997,2.005513370909093,-1.898966697083331,-2.5578745479720264,-4.041739130434783,-1.0404442838194417,0.7191666666666651,2.5596479101342298,2.38350944166667,3.2428261790140853,3.6343833637499974,2.285120886170215,3.2531333637499977
C1CCCC1,-18.54,40.49,-21.417495844032253,-22.74213329857142,-21.302582810967735,-23.376895203333323,-23.055471287377042,-23.002609489047607,-26.03157625231404,-27.273839736363627,-25.23194982543307,-22.184123933181812,-21.29990239274193,-20.917619047619038,-21.44058201593495,-21.83451425095237
C1CCCCC1,-29.43,44.89,-25.410868779887643,-25.48108576642857,-25.651001196704545,-23.705013382,-27.118455734044943,-25.78102977357143,-32.90874782144445,-37.28866666666667,-32.53653304924732,-27.365680048666658,-25.86044700241379,-23.739680048666663,-25.92820287689655,-24.49251433785714
C1[C]=CC=C1,80.56,116.22,75.863455067,88.21333333333334,75.313348375,77.68954323333332,77.91830352980392,89.39000000000001,78.29551306588236,70.19625,74.85364585399999,74.74125344444445,78.57959811339622,76.67339282222224,73.07183819000001,78.80980880333334
C=C,12.54,41.59,14.525916528188407,11.55387449909091,13.65117541211679,10.350644878181823,18.41410954057143,20.43334863772727,10.516914511748254,12.255217391304345,14.0500017644056,5.80503563181818,16.716365610212772,20.433348637727264,13.011731284042556,10.097727272727274
C=C=C,45.38,73.72,41.884926421806455,40.99012545222222,42.10564028197279,42.337738208235294,48.45982878341772,52.368760157999986,39.499115905548386,39.81388888888889,43.22179172575,36.103110200555555,48.185935037006374,52.15326015799999,42.46164731824675,39.35574720526316
C=CC=C,26.43,72.31,29.56981650120806,29.98473684210527,29.3467413071141,27.05894736842106,28.51450562342106,30.66666666666667,27.955007032847693,22.68526315789474,27.592051700064516,30.70312996500001,29.118793088389268,27.970500000000005,28.902095887852354,30.471356494736842
C=CCCC=C,20.03,88.33,21.720229445111105,18.316,20.40434270685393,21.744545454545456,17.425965175217392,19.77799999999999,21.494423338021974,12.73355258,20.1763396278125,13.561407249999998,21.855162726853937,22.08499999999999,19.839644648426965,29.625
CC,-20.05,19.11,-19.524648639469028,-21.222083333333334,-18.252414421946902,-20.75565217391304,-16.278524774871798,-5.063144479583336,-19.079838865726494,-21.299769758333326,-14.750852891666666,-24.846254052173915,-12.7212870409322,-5.063144479583336,-18.74939333686441,-21.89625
CC#C,44.39,71.36,39.93371453690323,44.774666666666675,40.628330569121616,43.33470588235294,39.225188634967324,34.90761556470588,39.1835467200641,42.466470588235296,40.91166672575,44.62114497058823,38.859915245225814,36.792048135294124,38.8800116775,39.019444444444446
CC#CC,34.89,73.86,29.114852197828956,33.994666666666674,29.963397620728486,35.844375,29.302103855000006,28.91411764705883,29.747659604155846,35.19941176470588,29.345957090838713,34.405023902500005,30.11376003739726,34.770625,29.77438918078432,34.500625
CC#[C],125.87,153.48,140.5168279196396,132.44,141.73935695877358,130.06497012687498,140.46619954836362,145.91764308666663,144.2635236973684,137.64266666666666,131.80534555036363,129.627949333125,138.42317750568807,141.9306584625,138.90676035666667,138.019375
CC(C)=C,-4.1,51.75,-0.4794295284999996,0.29379310344827386,-1.2433318756428569,-2.3396296296296315,0.9774623903546107,0.3125000000000005,-1.9160134524822696,-7.738571428571425,0.5233811476510078,0.2575887399999987,-0.430011735517241,2.239,0.11427638457746375,1.8023026499999963
CC(C)C,-32.21,35.3,-31.44808762966102,-28.78833333333334,-31.409197903553718,-29.219493309000008,-27.762665519745763,-28.857096774193554,-26.83634349294118,-30.890625,-28.172755335000005,-30.134074569000003,-29.67996696008474,-28.554375000000007,-25.981145305416668,-27.694375000000004
CC(C)CC(C)(C)C,-53.47,73.19,-42.13744635703703,-40.343333333333334,-43.75029158714285,-39.026666666666664,-47.14758620689655,-38.40428571428571,-36.52962962962963,-36.49285714285715,-41.48321428571428,-35.27142857142858,-44.660370370370366,-38.01166666666666,-37.754615112592596,-37.294285714285714
CC1=CC=CC=C1,12.01,77.56,15.036175441794873,16.3425,13.731142350512823,17.9025,16.513091653076923,15.237500000000002,14.310440285384617,15.787499999999998,13.266857521750001,18.851199817500007,14.66815269307693,15.5475,16.537517793076926,15.247499999999997
CC1CC1,5.81,64.8,15.257247997132868,7.996295620434782,12.669605774097217,10.303599999999996,10.78900878423611,5.977199999999997,12.40050426971831,13.217916666666666,13.558625273333332,13.583509441666665,10.064696232142854,10.558846153846153,14.948277985724134,10.063600000000003
CC=C,4.78,45.71,4.007643593082193,5.248000000000001,7.283854275592106,3.7587500000000027,12.267967228910257,17.936489705000007,3.2189318784313747,1.3318181818181878,7.32246483270968,1.3591494263636335,11.713457246987183,16.39831160303031,6.185910382666668,5.562058823529415
CCC,-25.1,26.44,-26.748946568879315,-25.976071428571426,-25.9340065675,-25.682222222222215,-21.271310400084744,-12.812526989032262,-24.3057667938843,-28.81366666666667,-23.720942932357723,-25.524222069285713,-19.220778883140493,-12.7722044083871,-22.942283256440685,-23.811333333333334
CCC(C)C,-36.63,39.87,-36.07801598548387,-36.54125,-38.79599744177083,-37.51980802919999,-35.257871247187495,-38.991095683913024,-34.2336801848421,-39.80458333333333,-33.3640506209091,-37.627808029200004,-38.35744558851063,-38.5564,-37.44519295139785,-34.365
CCC=C,-0.02,53.58,0.911002608571426,0.44068965517241016,1.216758332517983,0.48034482758620284,4.09128813397163,3.996666666666662,-0.4250840085106403,-5.520714285714287,2.3413917752980122,2.548303025714282,2.195611718714284,1.3548148148148138,3.4222837806206874,2.293928571428566
CCCC,-30.1,33.98,-30.18437633529412,-30.036333333333342,-29.776178647563032,-29.85961486071429,-27.96790702826447,-23.69789181612904,-28.143654417310934,-31.55483870967743,-29.43711017370968,-31.454074569000003,-28.71242383683334,-27.870821543333346,-27.695029805966392,-27.235154876666684
CCCCC,-34.98,41.54,-36.6654540275532,-36.042699969583346,-35.48344288926316,-35.926730403043486,-35.30093973084211,-34.441250000000004,-33.150268092872345,-38.217916666666675,-32.078450450909095,-35.4738080292,-35.158591818297886,-36.656033302916676,-36.392535189789484,-36.97759996826089
CCCCCC,-39.9,49.09,-37.01444164134328,-38.71416375882353,-38.090744814696954,-38.340048993749996,-37.42006248671641,-37.902777777777764,-38.686824638428575,-44.33888888888888,-42.180291449428566,-37.13690009124999,-37.29351613833333,-38.208333333333336,-38.1331613310294,-39.79941176470587
CCCCCCCC,-49.78,60.59,-57.29735783555556,-53.421666666666674,-54.889974260769236,-53.42166666666666,-58.28959649275862,-49.78428571428571,-61.55925925925926,-60.910000000000004,-52.49678571428571,-47.87142857142857,-50.29388145444444,-47.72714285714285,-53.78263579037038,-48.255714285714284
C[CH]C,21.2,46.7,15.914141769603965,17.1075,19.789755125757576,18.09350198692308,13.904237740396043,9.739121826071429,15.956300290909095,16.128148148148153,8.188055539292929,14.28857375444444,14.281969791900003,12.491134935714285,13.727277374343437,14.490370370370375
C[C]=C,60.36,78.07,56.52327085868851,60.06499999999998,57.27674340288135,60.16710475846152,54.73389640773108,55.77314531538461,57.50386038813557,47.91076923076923,49.18330767974575,48.630385918518506,56.32495349762713,56.43352993076923,54.717389835798315,59.548888888888875
[CH2],93.58,85.81,72.57186534937985,100.85558317,72.36585728297709,99.48740135181816,74.66523310938462,71.08767208333335,75.19462053639099,94.89218146727272,74.87607794343751,100.45405735599999,71.23462640968991,71.08767208333333,71.1067311588889,86.0380863575
[CH2]C,28.65,44.75,26.647271956565653,27.118571428571425,26.887421669081636,28.376538461538466,26.163252545957448,22.258600714814822,23.932300385000005,26.497777777777774,20.106493997187503,22.85743715185184,25.467698324315787,22.258600714814822,22.914027919299997,25.037037037037038
[CH2]C#C,84.0,92.89,77.68298612009092,72.37214626875,81.4376189923585,79.7311675375,78.10144655054545,83.01714285714287,79.44653600877194,72.12125,71.38552736854545,69.037949333125,74.50956058574076,76.52528617333334,76.06989909472223,75.089375
[CH2]C=C,40.11,62.48,42.29402999636363,45.00444444444444,41.64258923224999,44.048461538461524,40.03723018206895,43.40969548888888,42.04113887226891,40.5648,33.53474835771186,33.04038591851852,40.894635578983056,45.823769562962966,39.41253832423728,42.761897881481474
[CH2]CC,24.09,52.5,22.020137932959184,23.986923076923077,21.625269177745093,23.315600000000003,20.449161762200003,16.68233611178571,22.33993665454545,21.25111111111111,13.778277434999998,20.088573754444436,20.320873485049503,19.025550397499995,17.644600512121215,20.994285714285713
[CH2]CCC,18.7,60.01,20.440469959879515,19.131739130434788,17.700293408333334,19.247826086956522,15.372975737619045,14.828462882608699,18.345905720238097,16.84875,10.471072627710841,8.608819891999996,15.945476381219512,13.592810708695652,15.109590960952378,16.034756650000002
[CH3],34.98,44.99,38.01507048023256,41.67055555555555,39.388305421686745,38.7285,38.27868533048193,33.123860208888885,38.32991253103448,43.3415,34.29748078848837,43.7775,36.6397625160241,33.123860208888885,35.53576607035294,35.13421052631579
[CH],142.48,148.32,150.9160919461765,147.16285246363634,152.9092785913,147.70827281500002,157.75747683403844,165.75540667692306,155.14894686712873,143.53285246363635,145.58025975257425,155.71234741846158,152.81027574186274,165.75540667692306,150.4699153522772,160.2281291569231
[CH]1C=C1,116.26,128.6,110.4846777341818,102.05889845,108.12903266444444,105.06258763333332,105.39107926536364,101.06914701666666,111.76538404504504,114.73888888888888,107.5185142085321,110.89277777777778,103.898817662,103.32218292222223,111.31371562607475,111.09321448823528
[CH]1CC1,69.36,92.33,70.20011409586778,59.80732213157895,69.57148176016807,68.01590609777777,71.22412273076272,60.708708416499995,71.32475325086206,73.08578947368422,63.39415513737287,65.24164542722222,70.4555674598305,60.68570841649999,71.36550749966386,71.76181141210527
[CH]=C,70.96,78.2,70.14221070578512,76.26371149407407,71.42937523201755,75.64205792740742,72.17797260983049,60.51090429333333,70.0249704948276,69.34160000000001,62.639400476186445,68.71683445,68.56779365525,60.51090429333332,68.01472934750001,70.11384615384617
[CH]=C=[CH],130.5879541,119.56,96.68376579628098,94.134827894,98.82792052016528,96.70018354999999,94.17630526932204,88.67791759090906,95.45049884338982,103.3194489590909,97.39584715209678,100.12401164272728,95.08199154872884,92.51600593333333,91.7209640875,93.08760228
[CH]=CC,64.34,66.0,44.197775607377054,46.570563319230764,45.36764416352941,46.807101780769216,41.511014539487185,41.48622029749999,45.379962083050856,36.707499999999996,37.11330767974575,36.56038591851851,41.695044208119654,43.43144769285715,38.80130207491804,45.77428085814816
[CH]C,84.71558317,81.9,53.07570647478262,77.46230769230769,53.88683837870505,73.24929938571428,55.409221908951054,55.053564635714295,55.12680362893617,69.48551178266668,55.35991783444445,68.53066666666668,54.680640935714294,54.174901692857155,53.03172366380283,61.83417585333334
[C],171.34,171.21,164.51001799867768,155.98122696800002,164.8358092721667,164.74411815999997,165.78908779446283,169.4469369,169.48527248885244,154.76017552,167.08267685,151.34204147999998,163.52559703173554,169.4469369,164.08200198890756,157.76273002
[C]#C,135.75,150.21,144.81458514794645,141.35937500000003,145.36113752899084,136.25059512687503,146.11639191063063,154.75297642,151.53557492844038,146.88533333333334,142.68637027853208,142.144982784,145.97831633110096,154.75297642,146.2398466825,148.366
[C]=C,98.51816444,125.39,106.79075802551472,118.36945225999999,105.79425030808824,98.49911069285713,111.97440844914286,103.26234456928572,116.78892843958042,125.21182735571428,105.63930294654412,109.66642857142857,107.58193176179857,103.26234456928572,106.21928716266186,110.09944248857141
[C]=C=C,132.7891969,156.61,130.5423381767826,136.2821327972727,129.71184692576273,130.73117389400002,134.6962566627869,131.5255411,141.87534983712004,160.46604379545454,133.71123804129033,137.1740116427273,136.88050749609758,139.6448513727273,131.68467160042374,129.3596799790909
[C]=C=[CH],172.6338432,179.33,169.0786292411688,167.34113628,177.68256092575,190.02298278428574,175.69372376963415,193.45437855714286,175.54587714170728,180.32422836714287,164.01020096355262,168.07796762857146,175.68507098650002,196.12705815714284,171.0494756412821,191.1829499857143
[C]=C=[C],196.8164436,217.83,204.5746745027632,202.97534566199997,200.67304602730772,203.350347768,210.19063225960528,211.16177778000002,207.39563610730772,207.46489424,198.60797394844155,211.78400000000002,212.43563664592108,226.078856368,204.72667719688314,207.891666902
[C]=[C],198.0592734,218.9935,205.78936041,198.49992065600003,201.605363515,196.79874220333332,214.9815384068182,202.41778936166668,211.48424148614683,206.10446240000002,205.51432500842589,216.30550000000002,208.16674450862385,202.41778936166668,212.37059651583334,211.7838250416667
[C]C,120.6692161,135.04,128.3679960707627,116.99099999999999,125.83092822547009,120.61025204363638,130.69183066194915,156.48204779999998,126.04192688071429,120.33253727999997,119.47940047618643,118.08999999999999,129.43006490420166,144.45640152899998,124.06666436974359,133.38021206181818
[HH],-0.01,-0.12,-11.636656331981987,0,-11.08751449185841,0,-13.040058869736841,0,-14.927970130720723,0,-7.40261901640351,0,-11.301006000535718,0,-8.154119320810814,0
[H],52.1,52.1,57.7159134630137,0,60.75952006385716,0,57.8499609630137,0,59.54949082205479,0,68.76660531930555,0,58.89326511333333,0,58.58051833391892,0
