0,1,2,3,4,5,6,7,8
C,-17.81,-17.55,-18.05308779088742,-18.01451862855275,-17.7393839352381,0,0,0
C#C,54.56,56.13,54.96061551040147,55.013143197839135,54.922560952100845,55.11620353916667,55.74,0
C#CC#C,110.0143403,112.5443,109.91587996087294,110.04697380121856,109.75202727272728,109.92715714285714,0,0
C#CCC,39.62,42.22,39.731757999549245,39.76924199474335,39.73913930065476,39.98066438261905,40.074444689545444,40.42999999999999
C/C=C/C,-2.7,-0.42,-2.8371566709970684,-2.8047224768316203,-2.6470356044918035,-2.5829555291999986,-2.6551857111111086,-2.729999999999986
C/C=C\C,-1.75,0.75,-1.660963122609971,-1.6279358444408747,-1.462609374983607,-1.412955529199999,-1.4851857111111084,-1.5599999999999863
C1=C=C1,118.5755258,120.4165,118.56600672394056,118.63729080846568,118.27157616755724,118.19649999999999,0,0
C1=CC1CC2C=C2,50.79,60.35,56.40412223409302,56.47283433443645,55.025122063999994,55.21000000000001,0,0
C1=CC=CC=C1,19.86,22.1,17.68378763867955,17.73994573662609,20.348197387631576,20.39488065,20.209999999999994,0
C1=[C]C1,125.13,126.83,124.9792760826206,124.92902495908147,124.595497446973,124.4474132415,124.46839782000002,123.55000000000001
C1C=C1,67.83,69.63,67.8310632520848,67.88889509428485,67.61333387493616,67.60941108192982,67.53911141388888,67.582
C1C=CC=C1,31.73,35.02,31.786671668378613,31.86058610427903,31.3644211950633,31.16022078130435,30.53700272500001,30.150000000000013
C1CC1,12.82,14.63,12.884733500799381,12.93208993490244,12.654239952534562,12.619010009298245,12.586395532439026,12.526470588235295
C1CC=C1,38.18,41.04,38.56116256271007,38.600015031230676,38.40030761365517,38.396153846153844,38.444761904761904,38.575
C1CC=CC1,8.09,11.22,8.052325862694193,8.100343391390979,7.90231639158996,7.956481481481485,7.925483870967745,8.017142857142861
C1CCC1,6.6,9.75,7.357335997624633,7.392115569440873,7.226297640909092,7.346551724137932,7.375111111111112,7.475238095238095
C1CCCC1,-18.54,-15.44,-18.517352290829756,-18.498056087699247,-18.614950354185023,-18.580784313725488,-18.55772727272727,-18.493333333333332
C1CCCCC1,-29.43,-26.28,-29.991716049495885,-29.97406629224554,-30.20294347738255,-30.221714285714285,-30.233548387096775,-30.296000000000003
C1[C]=CC=C1,80.56,85.33,82.17663085228381,82.08851510527619,81.43858006607144,82.13114784846154,82.127997275,82.13999999999999
C=C,12.54,13.55,12.407398091945748,12.441756333125825,12.478249546327435,12.552113182413793,12.80804609749999,0
C=C=C,45.38,46.84,45.03359263379152,45.086119336709096,45.09731757427084,44.59383234999999,44.236896866666676,0
C=CC=C,26.43,28.97,26.479587715742905,26.516755909400125,26.65422724024154,26.43433333333333,25.68,0
C=CCCC=C,20.03,23.96,20.137658878855422,20.17216508447668,20.362683185346537,20.358000000000004,20.900000000000006,0
CC,-20.05,-19.28,-20.33853078680157,-20.298365931751825,-20.19114668141701,-20.25381617226416,-20.350976267575756,0
CC#C,44.39,46.09,44.28886601141033,44.34513751852728,44.165865846818186,44.16585964080001,44.2905,45.02
CC#CC,34.89,37.27,34.773800292259324,34.81012634848485,34.74723453875,34.44645824217392,34.26,34.26
CC#[C],125.87,128.44,126.61984785153068,126.599336917487,126.68456425264515,126.70958259517239,126.775,126.50000000000001
CC(C)=C,-4.1,-1.83,-4.2474381959237535,-4.2150309601221085,-4.057691342196722,-3.959146411515154,-4.003885733333337,0
CC(C)C,-32.21,-30.17,-32.5139513242509,-32.484527263480615,-32.37737816048781,-32.22374451788462,-32.07704943655173,-32.246108414999995
CC(C)CC(C)(C)C,-53.47,-49.63,-54.331585509110326,-54.331585509110326,-54.1011826,0,0,0
CC1=CC=CC=C1,12.01,14.4,8.886726885255813,8.906575341630695,11.521802612368418,11.475119349999998,11.660000000000004,0
CC1CC1,5.81,8.08,5.662561804076246,5.694969039877892,5.441515032213439,5.438595591320756,5.5602420147826095,4.693891585000003
CC=C,4.78,6.45,4.700978988164002,4.74679725197561,4.829432845597666,4.783703993846152,4.872198688888887,4.699999999999987
CCC,-25.1,-23.68,-25.404162252310787,-25.368481269992138,-25.291841098483868,-25.342139807901237,-25.34769230769231,-25.45777777777778
CCC(C)C,-36.63,-34.08,-37.09593036603578,-37.084855794714564,-36.918509653019605,-36.81230542075,-36.67300903458333,0
CCC=C,-0.02,2.38,-0.033778371876833385,-0.0010206773457589015,0.16083324796721246,0.14393798779411618,0.17907429875000022,0.5650000000000004
CCCC,-30.1,-27.91,-30.24438143177778,-30.21417842627132,-30.103201331219513,-30.135581395348837,-30.169824561403505,-30.132272727272724
CCCCC,-34.98,-32.14,-35.13135409484934,-35.119166818336616,-34.944392005960786,-35.0109016931884,-34.97927340057692,-34.967083333333335
CCCCCC,-39.9,-36.38,-39.921354130957454,-39.91636945964818,-39.59593360707865,-39.68390243902439,-39.65571428571429,-39.66444444444445
CCCCCCCC,-49.78,-45.5,-50.05439689701068,-50.05439689701068,-49.744515933333325,-50.164,-50.13666666666666,-50.04666666666666
C[CH]C,21.2,22.61,20.850359295748646,20.796484207265987,20.943542800176054,21.02948093672727,20.958092565555553,21.236108414999997
C[C]=C,60.36,61.78,59.956947395665075,59.91808395771094,60.03710859075001,60.04193880794872,60.085036877777775,0
[CH2],93.58,94.75,94.20305475823304,94.23235363359201,94.46205035741072,94.28787867909091,94.3175520725,0
[CH2]C,28.65,29.94,28.835336580936755,28.85962326661017,28.90172286779412,28.811210984000002,28.7263988316279,28.665
[CH2]C#C,84.0,85.37,83.50767989441334,83.44614800934141,83.35133844619355,83.37453414289475,83.28685140249999,83.19
[CH2]C=C,40.11,41.46,39.635463558887125,39.59392770771094,39.70960859075001,39.621694382363636,39.51324744846154,39.525
[CH2]CC,24.09,25.87,24.126378538081777,24.088374846746987,24.246535757922537,24.130029815479453,24.01883455682927,23.95777777777778
[CH2]CCC,18.7,21.45,19.081101561057178,18.980930318960898,19.273389648780487,19.192788565294116,19.150067176666667,19.182499999999997
[CH3],34.98,35.67,35.14750258198176,35.24608603771739,35.39907271791878,35.23985702236363,35.1122567759375,0
[CH],142.48,142.48,141.868944131762,141.94631539130475,141.88972785504006,141.65974851310347,141.37020594181817,141.32778316999998
[CH]1C=C1,116.26,118.37,116.53368346796904,116.4974478360312,116.21084879832432,116.2655511269231,116.35555555555555,0
[CH]1CC1,69.36,71.72,69.91687320382619,69.91389645771093,69.68549631834999,69.88240150309522,69.97911084150002,70.476108415
[CH]=C,70.96,71.98,70.81423122148526,70.83819346029625,70.91305620364312,70.8521429590769,70.89821576285713,71.04
[CH]=C=[CH],130.5879541,132.0493,130.17967816618864,130.24608963606784,130.506485024717,130.57519138700002,130.64895338333332,0
[CH]=CC,64.34,66.0,64.18203483604664,64.15233395771092,64.28282287646428,64.22746125515624,64.38361478571429,64.25999999999999
[CH]C,84.71558317,86.1378,85.00637976912886,85.04593580981457,85.1169746307483,85.27435174499999,85.36312953076923,85.8678
[C],171.34,171.22,170.56252920610285,170.57591245599687,171.4445016743182,170.81838934666663,170.28460768499997,0
[C]#C,135.75,137.01,135.81095343389615,135.88114672259672,135.65793978490063,135.75471882,134.845,135.12
