0,1,2,3,4,5,6,7
C1CCC=CC1,-1.03,-1.7069640180438874,-1.3085439288766856,-1.7281337956777776,-1.8704017371308412,-2.0204219888399995,-2.0776438378181816
CC(=C)C#C,61.9,60.96876398727587,60.79543572386862,60.87266021524403,60.8758802237125,62.447491166000006,61.27051982545454
CC(C)(C)C1=CC=CC=C1,0.93,0.39466848203333355,-0.5124091370842238,0.13270282318749957,0.2626657685862067,0.23176083147826068,0.32533148730769224
CCC1=CC=CC=C1,7.12,6.947534862630681,5.819427887984462,6.751583288055825,6.356538227289717,6.358349001979999,5.261781568812499
CC(C)(C)C,-40.32,-40.59190716607195,-41.05422325283221,-40.99229851032191,-40.92360916335185,-40.944794796302325,-40.75055734966667
CC=CC=C,18.21,18.797723533397367,18.62156766865466,18.667471551180093,18.72937671731579,18.357724763083333,18.662375716249997
C1C=CCC=C1,25.02,25.506501742799998,25.967981089085363,25.289810677390125,25.435063020890112,25.759376674600002,25.7978814554
CC(=C=C)C,30.85,30.27485135277403,30.271427304904922,30.26675217553701,30.65953347483871,30.573618396875,30.172880773333343
[CH2](C)CC,16.73,17.37017693972549,17.358792975396327,17.46337865346764,17.2737150282994,17.212025960325303,17.194453153066668
CC(C)(C)[CH2],8.91,10.41812790457252,9.556218810958088,9.641915144570662,9.894709421686867,9.928919626127659,10.030327302222222
[CH2]C1=CC=CC=C1,49.47,50.355524612867654,49.461529159183804,50.2384322451047,49.72543146869903,50.78712429537932,50.343594491933345
CC(=C(C)C)C,16.8,18.311085153508305,17.746859812064365,17.970804691287025,18.913518410741943,17.953422565000007,18.68641488250001
C(C)=CCC,-9.92,-10.303934270081301,-10.397170345250707,-10.287276943415401,-10.130544058170733,-10.604339833941175,-10.576071700750003
CC1CCCCC1,-36.9972,-37.98475285187156,-37.793203620399716,-37.99154716716413,-37.93646314995652,-37.836506730428574,-37.963919692
C[C](C)CC,6.7,7.965115188014927,7.59844395905894,7.686929422496403,7.911062327470001,7.929848837347825,7.455443340000006
C(C)C#C,32.6,33.73055329221429,33.70847957471084,33.747766110958075,33.85546961225961,33.52880902164103,33.99853075776924
CC=C=C,38.81,38.49672392670297,38.45427888084164,38.4762622451422,38.924882167437495,38.73496620418182,0
CC(C)C1=CC=CC=C1,0.93,0.4873846181893929,-0.3391338973864941,0.4206288623049446,0.5699732857246383,0.7303872948695649,0.4697323135000009
CC(C)(C)C#C,25.57,25.751730280937107,25.092546636387823,25.16408314849387,25.44015871588312,25.279016867526316,26.190421833823528
C[C](C)C,12.31,11.809917630286687,12.028244083347229,12.007703739247422,12.124867208182431,11.983674436123076,12.195918755000005
CC(C)(C)C=C,-14.29,-14.268044468979928,-15.048360507156504,-14.865923160733244,-14.448721551666667,-14.339819579999999,-13.694901082222218
C[CH]CC,16.491,15.852315735245677,15.90586829810285,15.882817931387002,16.002108559832262,15.98274768234694,16.25546844657143
C=CCC=C,25.41,25.1123445793937,25.224772180332682,25.23918825889117,24.752967801947914,24.668820228633333,24.41351543142857
C=CC1=CC=CC=C1,35.32,35.99346067329105,34.75774762519726,35.74679080333533,35.581421563058136,35.15863143728571,36.00390860185714
C=CC#C,70.79,69.48167822893531,69.38480230133625,69.3106425307907,69.26647422009091,70.242508834,69.45253833833334
CC(C)C(C)C,-42.49,-42.72177319782685,-43.286558506253826,-43.18144155545562,-42.71651480204545,-42.60215445981819,-42.108068835333334
C1=CC=[C]C=C1,81.24,82.30035939688888,81.41216017156343,82.29288500621621,82.14825030852137,82.63215345585715,82.424046721
C1CC=CC=C1,25.41,25.19640445617958,25.8010751309836,25.069612141641095,25.25429379012088,24.729923564239996,24.782284895357144
CC(C)C=C,-6.55,-6.942732443260753,-7.304996804270027,-7.199294108654388,-7.040422106951219,-6.702083703291667,-7.207242407111112
C1=CC#CC=C1,105.95,110.33835323252381,109.90111045360968,0,109.21677440890625,0,0
CC(=C)C1=CC=CC=C1,28.27,27.695879845724775,27.108966334144807,27.79324199947855,27.8059127541875,27.545491166000005,28.526687780555548
CC(C)(C)C(C)(C)C,-53.99,-55.32723832067033,-55.8822948304518,-55.60719341927192,-55.51826252542857,-55.383793721249994,-54.669971180000005
CC1=CC=CC=C1,11.9978,12.25532771261,11.006620187894647,11.948732059119047,11.645950053833332,12.176708378921568,11.619909174062496
