0,1,2,3,4,5,6,7
[CH3],34.98422562,35.20013998497795,35.34511429707759,35.26569831640146,35.237832843821934,35.1227208389,0
[CH],142.4760994,141.94771606033763,141.97946150976284,141.93116345180954,141.79542676640983,141.63219460677774,141.45244741833332
[CH]1CC1,69.35946463,69.9772322242685,70.02152533095165,69.65595130552113,69.92348572210715,70.14878202140001,70.03365678175
[CH]=C,70.96319312,70.87617984160752,70.90262485767721,70.94833568159224,70.91218270997402,70.97420969716667,70.95960483833335
[CH]=CC,64.34273423,64.23733975735922,64.25036037289352,64.23338021595121,64.28846832980852,64.24383843525,64.30505257575
[CH]C,84.71558317,85.05285653868282,85.0692899712646,85.00374938170201,85.18792388300001,85.15343137523078,85.55028200625001
[CH]C[CH],130.5879541,130.2666860361281,130.28823404905157,131.12417343352703,130.16235916261542,130.255143335,0
[C],171.3398662,170.65921725958523,170.61434109565863,170.96931166691138,170.75344315887185,170.87134085012502,170.49976582625
[C]#C,135.7528681,135.92589462963275,135.91537570167165,135.64219334979998,135.80169056904165,134.842676885,135.75115201375
[C]=C,98.51816444,98.86690774545414,98.87498291323426,98.90406336380283,99.06499727111907,99.0704620705,99.41332697749999
[C]=C=C,132.7891969,132.51052620478742,132.54249822156683,132.40002478196297,133.46493945166665,133.68934033,134.96873802
[C]=C[C],196.8164436,196.35870362119195,196.18875352468027,196.91573134593182,197.3838740740769,0,0
[C]=[C],198.0592734,196.10804533759557,196.0625125509987,196.5440102215,196.3878432192,195.87973228,195.87973228
[C]C,120.6692161,120.55532529496168,120.58056886602934,120.89347787592855,120.96187699563887,121.05453875862499,121.50931647374998
[C]C[CH],172.6338432,172.34734200990593,172.3002203974306,172.6712469324762,172.46720443637503,172.96665396499998,0
[HH],-0.013862333,-1.1300298539790685,-1.0889098246687419,0,0,0,0
