0,1,2,3,4,5,6,7
C,-17.81070746,-17.803356728072167,-17.99133237513789,-17.737377533732392,0,0,0
C#C,54.56022945,55.00864877581203,55.06290140340093,55.04139051703448,55.326647533333336,55.74581263,0
C#CC#C,110.0143403,109.94316495454545,110.30508655794294,109.76414914555556,109.79256851999999,0,0
C#CCC,39.61998088,39.89059048971875,39.786909441615784,39.761568816131145,39.92232313116666,39.887028361999995,0
C/C=C/C,-2.700764818,-2.670664087455285,-2.7864876481619065,-2.664671368964286,-2.5574591044444435,-2.6050536850769204,-3.052256217999995
C1=CC1CC2C=C2,50.78871893,55.04678058920834,56.11288029402119,55.48305544960001,55.21332696,0,0
C1=CC=CC=C1,19.86376673,15.389126661199999,16.981819371449276,0,0,0,0
C1=[C]C1,125.126673,124.8124757782586,124.99846868877937,124.35768642627274,124.24005463171429,124.34816443849999,123.55826004000001
C1C=C1,67.83460803,67.45745137537594,67.89189570303508,67.58523197020753,67.61257033396427,67.51459151513636,67.43978445918182
C1C=CC=C1,31.73040153,31.676486736128215,31.93323446182849,31.50171230421429,31.344168265750007,30.618699821666677,30.161988570000013
C1CC1,12.82265774,12.591575957161973,12.907601386712109,12.7575906478,12.69028482772414,12.569289934818181,12.366551364272727
C1CC=C1,38.17877629,38.46631369424603,38.621959197363715,38.48829732133333,38.5355848112,38.53460802882759,38.57432887173333
C1CC=CC1,8.090344168,7.826569514616161,8.131386985458288,7.9789688844636375,7.865498193888891,7.829850055421055,7.833772467000005
C1CCC1,6.603728489,7.405371765862903,7.404919232402247,7.3701790495762705,7.395801369558823,7.389097635161289,7.456155589499999
C1CCCC1,-18.54206501,-18.21382920378218,-18.477213733205257,-18.520704858688,-18.59683811546666,-18.550728491766662,-18.509378587937498
C1CCCCC1,-29.43355641,-30.053897484852943,-30.01579359011575,-30.129334520850577,-30.306669397714295,-30.281160611550007,-30.35901094981818
C1[C]=CC=C1,80.56405354,82.07908571751666,82.31512674968101,82.11817587973333,82.16375713750001,82.17537282166667,82.13246649999999
C=C,12.53585086,12.425300276878788,12.458850418457928,12.54252185714563,12.528728487,12.891563083749997,0
C=C=C,45.37762906,44.95725171454412,45.07824773200687,44.94584830928,45.756883320000014,0,0
