0,1,2,3,4,5,6,7
C,-17.81070746,-6.101382946415627,-6.2997339151928955,-12.508334607920004,0,0,0
C#C,54.56022945,56.17723700956549,52.357053379470806,49.514916471929276,56.77936166884615,55.285812629999974,0
C#CC#C,110.0143403,99.47068013927256,95.70217939956618,103.610475635625,102.0181294,0,0
C#CCC,39.61998088,36.96383150924817,34.75595005463303,37.178848713960626,38.452479461432446,41.361290631277775,36.737278523666674
C/C=C/C,-2.700764818,-0.21426564515474575,-1.9991438934329755,-1.9246010030686318,-4.536788695634148,-8.996006373399998,5.144584136249996
C1=CC1CC2C=C2,50.78871893,67.77330849796068,67.38761662577272,65.73604609157894,67.53131612349999,0,0
C1=CC=CC=C1,19.86376673,16.714771210941183,15.03406922414329,0,9.704878450000008,0,0
C1=[C]C1,125.126673,145.60419108883963,151.57571349146454,150.90963085337899,143.1014909795111,143.91444742079997,148.46826004
C1C=C1,67.83460803,74.78535207847382,71.88073796890762,68.79570693612162,76.00115082414491,69.27617424330433,67.5225117319091
C1C=CC=C1,31.73040153,36.380319805953064,34.81172206530747,32.46877789580001,43.04879085352381,44.48879542125,55.07198857
C1CC1,12.82265774,22.680468452236994,20.150689252385632,16.943965230210527,25.569119148452053,20.183886409074066,22.912800276909085
C1CC=C1,38.17877629,46.18564413157946,43.92476561692025,43.07865178678977,49.51845004340625,45.53747746482143,44.508846797874995
C1CC=CC1,8.090344168,4.124878859435814,3.083358555712233,2.8776182051870944,4.520494963264149,2.06185832638095,-0.8594837479000017
C1CCC1,6.603728489,3.659093902411325,1.7721748205635213,-0.4847943424464266,2.893746563854544,0.40868416242424066,1.0142805894999978
C1CCCC1,-18.54206501,-24.800372634861283,-25.39107296472854,-25.539922317339617,-23.073583721833337,-23.701886142903227,-23.09235691826667
C1CCCCC1,-29.43355641,-33.95689519077259,-34.20651440830599,-31.492661712009433,-26.691042419481484,-27.01672493857142,-24.185732312800003
C1[C]=CC=C1,80.56405354,74.11718196635414,79.19217886623619,71.6443504728485,63.62330910840001,61.65787282875,57.22246650000001
C=C,12.53585086,18.821820890371093,16.27666395487444,10.94692466835898,16.137540178297296,9.450569787000003,0
C=C=C,45.37762906,45.169893401736886,42.23110956195555,39.60204669628813,46.880219841666666,45.837485629999996,43.95808794000001
C=CC=C,26.42686424,29.718203062454027,27.460687578321107,28.401970817245903,27.85543657818182,38.722437879999994,0
C=CCCC=C,20.02629063,18.147336664615725,17.79363182673579,21.772500243830503,9.41415551333333,22.371376671000007,0
CC,-20.05497132,-12.248967587338567,-13.872105675416762,-19.66063210767456,-13.858183243065575,-22.193122214124998,0
CC#C,44.39292543,42.78143198388027,39.781883141405686,40.632062414965986,41.614463659959185,43.54094765925,43.19464151625
CC#CC,34.89483748,31.14123841133821,28.896185990412846,31.215089510811026,26.863852786590915,33.74003823000002,32.25305450375002
CC#[C],125.8699809,130.3870178625945,135.93679829970682,140.27379733099167,132.209882389,126.81017211499997,128.51176387624997
CC(C)=C,-4.098948375,1.9360562493917008,0.061879459703266165,0.27971281618137167,-2.149516326703698,0.703804968500009,21.254709990000013
CC(C)C,-32.21319312,-22.543096935878104,-23.825606707968007,-25.379253732169165,-29.891182918699997,-30.93526237672222,-27.118632888000004
CC1CC1,5.807839388,15.137957421212322,13.276899447724135,12.071883591595235,21.94397234641538,11.3400848453125,16.69131453625
CC=C,4.777724665,10.307319213093209,7.737624713971879,5.409126993619659,8.951181274986304,3.523895792550004,14.043508610249996
CCC,-25.10277247,-17.944823562761858,-19.86700311693534,-22.224314818126217,-24.28665513136508,-25.686095056771432,-27.85433556475
CCC(C)C,-36.63240918,-32.44127301250872,-33.358731658246995,-34.5161046537205,-37.459689118629626,-39.27559892241177,-40.31003824399998
CCC=C,-0.019120459,3.7002626702772665,1.854119061861285,1.9883985658088212,3.521694205714284,1.2510234461052605,-1.1840917812499976
CCCC,-30.10038241,-24.114910450743263,-25.3727934419201,-26.98959095639802,-27.037414521308833,-28.89460038415001,-30.46912470933334
CCCCC,-34.97609943,-30.769919906404073,-31.68735026253916,-32.84457406676399,-32.099519209218194,-31.74701030422223,-33.62308370500001
CCCCCC,-39.89722753,-36.63620217673186,-36.864894161428886,-36.70187820581,-35.32571702021875,-34.847827223590905,-35.605693119416664
C[C]=C,60.36328872,45.44638332723024,50.45376519306008,48.60400695846445,36.86314008924528,37.39691067014286,36.7096080325
[CH2],93.57552581,74.65466462246135,72.92052361731315,82.9016832529658,75.69085292977027,99.870535369625,105.08359464000002
[CH2]C#C,83.99617591,69.13304153177128,74.20713907894297,75.07004897893495,71.83273232244998,84.47775717059999,86.87887826633333
[CH2]C=C,40.11472275,29.943063494835354,35.081331800633784,33.427303650290476,32.489887162126756,40.065491048818174,42.893894200999995
[CH2]CC,24.09416826,11.879581053688481,18.55417990032845,20.770343434048073,13.90649959175714,20.54635507185185,20.473445156454545
[CH2]CCC,18.70219885,4.90298609276981,12.79716249424602,14.33616732238323,5.0567902922647034,17.39023581833333,18.686398400636364
[CH3],34.98422562,29.20642447497975,37.74110865710454,35.44677849763846,32.939993907173914,36.76888799305264,0
[CH],142.4760994,141.92685293288673,148.69093556214227,154.79024665302748,152.19050077952375,179.48219460677777,185.369114085
[CH]1CC1,69.35946463,59.80408488700531,64.97113335501021,63.08942111653622,66.55162523346154,62.723273844000005,55.55115678175001
[CH]=C,70.96319312,59.30492817282647,64.30832827060999,63.15918681516668,58.96131075576316,56.414209697166676,57.38293817166667
