0,1,2,3,4,5,6,7
CCCCCC,-39.89722753,-39.80960405672917,-39.91150102169593,-39.701490086588244,-39.77323586002941,-39.7497396004762,-39.78005910218183
C[C]=C,60.36328872,60.026048109240605,60.01346082584632,60.00804043014563,60.00574264412,60.076166336,59.9296080325
[CH2],93.57552581,94.20586476541321,94.31613941791657,94.28898887415454,94.15028267544595,93.895535369625,93.74359464
[CH2]C#C,83.99617591,83.53209011752175,83.51143673747151,83.358656530544,83.38148232245001,83.37255171054545,83.28887826633333
[CH2]C=C,40.11472275,39.661487430123074,39.69022143880044,39.68457275878641,39.54484889540278,39.583483109,39.637227534333334
[CH2]CC,24.09416826,24.144658265415256,24.212312578655812,24.16105497007175,24.105921319520547,24.013880742185183,23.937990611
[CH2]CCC,18.70219885,19.25430210157547,19.11807301947743,19.242125229545973,19.130857811833334,19.1548030576,19.15094385518182
[CH3],34.98422562,35.22317618544762,35.34511429707759,35.26569831640146,35.23783284382193,35.12272083890001,0
[CH],142.4760994,141.9465345518174,141.97946150976284,141.9311634518095,141.7954267664098,141.63219460677777,141.45244741833332
[CH]1CC1,69.35946463,69.85699406922556,70.02152533095166,69.65595130552113,69.92348572210715,70.14878202140001,70.03365678175
[CH]=C,70.96319312,70.962570271252,70.90262485767721,70.94833568159224,70.91218270997402,70.97420969716667,70.95960483833335
[CH]=CC,64.34273423,64.21538622601504,64.25036037289352,64.23338021595121,64.28846832980851,64.24383843525,64.30505257575
[CH]C,84.71558317,85.00135611674435,85.0692899712646,85.003749381702,85.18792388300002,85.15343137523078,85.55028200625003
[CH]C[CH],130.5879541,130.11833398965442,130.28823404905157,131.12417343352703,130.16235916261542,130.255143335,0
[C],171.3398662,170.36484250040678,170.61434109565863,170.96931166691132,170.7534431588718,170.871340850125,170.49976582625004
[C]#C,135.7528681,135.7517744741271,135.91537570167165,135.64219334979998,135.80169056904165,134.842676885,135.75115201375
[C]=C,98.51816444,98.74882880241043,98.87498291323426,98.90406336380283,99.06499727111907,99.0704620705,99.41332697749999
[C]=C=C,132.7891969,132.62929813057548,132.54249822156686,132.40002478196297,133.46493945166665,133.68934033,134.96873802
[C]=C[C],196.8164436,196.48763228281817,196.18875352468027,196.9157313459318,197.3838740740769,0,0
[C]=[C],198.0592734,196.13660298506932,196.06251255099866,196.54401022149997,196.3878432192,195.87973228,195.87973228
[C]C,120.6692161,120.64119028291337,120.58056886602934,120.89347787592858,120.96187699563887,121.05453875862499,121.50931647374998
[C]C[CH],172.6338432,172.32057910744345,172.30022039743062,172.6712469324762,172.467204436375,172.96665396499998,0
[HH],-0.013862333,-1.065744129067959,-1.088909824668742,0,0,0,0
